Id,area_m2,date,MEAN
28,189.6166228,29/11/17,-7.476563307
28,122.1700896,29/11/17,-17.01275135
28,37.69173472,29/11/17,-22.72710934
29,12.50610344,28/02/18,-12.26580693
29,60.84776371,28/02/18,-2.506885716
29,42.59317596,28/02/18,-0.830021703
29,66.78806198,28/02/18,1.066908851
29,112.9101337,28/02/18,-7.956214072
29,63.35954132,28/02/18,-4.694928124
29,42.85063159,28/02/18,-6.776340573
29,61.12108203,28/02/18,-7.381083629
29,93.13179197,28/02/18,-13.31653259
29,96.20409573,28/02/18,-0.921062311
29,17.44261962,28/02/18,3.412269592
29,39.53993303,28/02/18,-2.468280029
29,52.71857869,28/02/18,-3.339863117
29,50.8733895,28/02/18,-2.193810805
29,112.7671019,28/02/18,-8.877419531
29,42.71614589,28/02/18,-4.446400842
29,46.4701432,28/02/18,-11.59393895
29,88.82003504,28/02/18,-6.22950076
29,26.73650406,28/02/18,-7.746995714
29,88.80906338,28/02/18,-6.77334629
29,6.696641975,28/02/18,-10.02012889
29,116.9998349,28/02/18,-12.90948004
30,177.280219,04/04/18,-16.58886419
30,54.4071065,04/04/18,-1.300698575
30,122.8146896,04/04/18,-7.273799369
30,59.67586878,04/04/18,-10.94586296
30,139.1684429,04/04/18,-3.563320326
30,7.134675924,04/04/18,-19.40505886
30,26.80293626,04/04/18,-3.233009621
30,48.34528463,04/04/18,-7.705699603
30,15.39486293,04/04/18,0.349235026
31,14.86758126,23/05/18,0.955729893
31,13.76430845,23/05/18,-0.293641663
31,65.68566656,23/05/18,-6.867699385
31,11.32981422,23/05/18,0.088247935
31,13.69864413,23/05/18,-6.403073992
31,37.5196763,23/05/18,-4.921073066
31,32.45081151,23/05/18,-11.36355267
31,12.87804996,23/05/18,-3.989337376
31,103.3542071,23/05/18,-5.985280991
31,27.57537373,23/05/18,1.665139335
31,7.458934683,23/05/18,3.831965855
31,83.6665339,23/05/18,-5.900272415
31,24.21991891,23/05/18,-6.548622767
31,75.22237349,23/05/18,-9.03300727
31,30.69802601,23/05/18,-2.964215186
31,18.44904818,23/05/18,-6.119244893
31,161.5958755,23/05/18,-8.751125948
31,74.67685261,23/05/18,-7.261445516
31,34.92526904,23/05/18,-3.577155413
31,44.74125755,23/05/18,-3.717389255
31,12.72102386,23/05/18,-4.662281036
32,282.8075882,24/07/18,-15.17763668
32,152.3894634,24/07/18,-11.65637297
32,30.79029832,24/07/18,-12.72075727
32,34.71442912,24/07/18,-10.62566834
32,133.6221943,24/07/18,-5.577383582
32,99.54458756,24/07/18,-7.252089844
32,44.73413173,24/07/18,-9.646676297
32,74.28441961,24/07/18,-8.096071879
32,41.67418013,24/07/18,-1.75735183
32,5.904611095,24/07/18,-7.929660034
32,56.24855982,24/07/18,-9.740373884
32,31.85264136,24/07/18,-13.04662991
32,18.91703549,24/07/18,-4.279961837
32,53.69666877,24/07/18,-1.789316628
32,44.6173811,24/07/18,-3.190348307
32,20.38928251,24/07/18,-7.053690956
32,113.5631928,24/07/18,-8.059703492
32,75.69491797,24/07/18,-10.34020253
32,22.05622388,24/07/18,-6.970805577
32,29.13973239,24/07/18,-7.77059042
32,33.85448356,24/07/18,-10.40003025
32,68.34126781,24/07/18,-12.7649284
32,31.19255733,24/07/18,-7.183790145
32,238.6418856,24/07/18,-9.75187664
32,32.16448655,24/07/18,-6.050267075
32,21.32760762,24/07/18,-5.402181874
32,243.5089294,24/07/18,-13.69617131
32,67.82287657,24/07/18,-12.73003298
32,98.74761287,24/07/18,-12.39652861
32,60.25021422,24/07/18,-4.780582852
32,222.7756278,24/07/18,-12.04780315
32,18.15305312,24/07/18,-13.19427321
32,139.637106,24/07/18,-15.51207068
32,29.72182237,24/07/18,-9.348508962
32,40.73838896,24/07/18,-6.682032515
32,38.30432397,24/07/18,-8.454057742
32,29.64116061,24/07/18,-7.640105693
32,26.82304664,24/07/18,-0.749561451
32,58.54205511,24/07/18,-11.45891481
32,181.7808492,24/07/18,-11.18801293
32,46.70327294,24/07/18,-7.747055703
32,167.6752374,24/07/18,-13.74473971
32,44.20331263,24/07/18,-21.01393263
32,40.16497762,24/07/18,-2.27987175
32,21.54688566,24/07/18,-12.16188674
32,31.15112942,24/07/18,-1.854907036
32,49.94567578,24/07/18,-13.58398138
32,14.75972005,24/07/18,-4.486598969
32,97.72125101,24/07/18,-18.7699954
32,97.30768751,24/07/18,-9.072174544
32,16.95931933,24/07/18,-9.363274069
32,80.93236737,24/07/18,-0.57241802
32,26.77743543,24/07/18,-8.634049027
32,28.67407203,24/07/18,-6.141996713
32,25.67769472,24/07/18,-6.191333771
32,69.73072008,24/07/18,-6.637696602
32,132.7942821,24/07/18,-12.3315105
32,26.69012687,24/07/18,-10.76490784
32,25.73736648,24/07/18,-2.859077171
32,50.7329165,24/07/18,-7.996341182
32,42.69723441,24/07/18,-8.374891769
32,30.78659129,24/07/18,-10.14806587
32,52.74936023,24/07/18,-5.558599508
32,17.41498496,24/07/18,-5.922202216
32,339.0342103,24/07/18,-13.34522484
32,56.81550056,24/07/18,-8.420134136
32,152.278647,24/07/18,-8.911568993
32,85.71027345,24/07/18,-13.68813638
32,23.81445986,24/07/18,-4.489756266
32,30.12140637,24/07/18,-8.910455322
32,80.24231065,24/07/18,-10.0933755
32,70.29318392,24/07/18,-10.81072911
32,14.6264259,24/07/18,-8.390294756
32,50.64529967,24/07/18,-9.518950818
32,38.86852742,24/07/18,-3.491928492
32,137.5014552,24/07/18,-12.36066815
32,55.61717492,24/07/18,-13.05630993
32,35.01978732,24/07/18,-9.344985538
32,37.31960745,24/07/18,-3.122407612
32,108.7892696,24/07/18,-11.61923449
32,20.44215467,24/07/18,-5.403450376
32,159.7331237,24/07/18,-15.19877062
33,25.23005842,27/08/18,-5.275585938
33,324.544073,27/08/18,-10.14689364
33,68.93919746,27/08/18,3.45712413
33,85.03761639,27/08/18,-8.96234095
33,35.85997975,27/08/18,-4.789598677
33,13.30647823,27/08/18,-12.69302016
33,39.97273261,27/08/18,-0.981790161
33,34.7163969,27/08/18,-5.737955729
33,33.71577342,27/08/18,-9.31867577
33,33.85982006,27/08/18,-7.317358129
33,71.20619919,27/08/18,-5.401895657
33,157.7383569,27/08/18,-9.910867193
33,36.70107296,27/08/18,-11.62353114
33,79.5302112,27/08/18,-5.428463996
33,16.19346877,27/08/18,-9.303261252
33,124.7390106,27/08/18,-11.0056971
33,27.70138068,27/08/18,-6.096044268
33,17.30690309,27/08/18,-6.537935893
33,36.64641351,27/08/18,-8.025744388
33,89.23934994,27/08/18,-10.2939493
33,56.86673297,27/08/18,-16.24829798
33,32.46814289,27/08/18,2.596792603
33,60.62327964,27/08/18,-9.072112037
33,66.39383612,27/08/18,-6.989150539
33,67.02077754,27/08/18,-11.53923504
33,29.86278103,27/08/18,-7.32793986
33,49.52796342,27/08/18,-5.953951466
33,81.02164584,27/08/18,-8.062968125
33,86.96958274,27/08/18,-13.50588697
33,61.7186673,27/08/18,-2.818331859
33,28.35273731,27/08/18,-13.1681633
33,67.52621201,27/08/18,-4.820909588
33,8.186255397,27/08/18,-1.675392151
33,31.19179096,27/08/18,-11.56356382
33,116.4136846,27/08/18,2.900299467
34,71.03922037,26/10/18,-1.785061353
34,17.19527623,26/10/18,-3.797161327
34,40.28950306,26/10/18,-3.372754669
34,90.6636503,26/10/18,0.936984931
34,118.2611262,26/10/18,-11.10333784
34,21.45356819,26/10/18,-16.62717854
34,30.82222091,26/10/18,1.787492879
34,27.0116005,26/10/18,-7.049041183
34,25.12835925,26/10/18,-8.639572709
34,51.86457706,26/10/18,0.417602838
34,16.68846536,26/10/18,2.818208582
34,44.81064847,26/10/18,-9.069233534
34,64.12088722,26/10/18,-15.23490106
34,18.80893007,26/10/18,-3.506922554
35,14.40399754,26/11/18,-3.885765076
35,33.8580979,26/11/18,-6.497142119
35,17.86657919,26/11/18,-0.383074443
35,19.80587657,26/11/18,-0.515203094
35,37.73715633,26/11/18,-7.452282554
35,61.2498145,26/11/18,-8.867248035
35,119.5897613,26/11/18,-4.447532272
36,21.14169946,26/12/18,-6.80254364
36,33.18235354,26/12/18,-7.421654441
36,28.62488902,26/12/18,-6.695195691
36,56.80391324,26/12/18,-13.01546117
36,13.95358349,26/12/18,-4.590062823
36,28.83443349,26/12/18,-7.955651119
36,26.59977133,26/12/18,1.437919334
36,35.59930009,26/12/18,-7.69826889
37,23.59800853,28/01/19,0.618748347
37,39.35260073,28/01/19,-7.86562252
37,168.9648553,28/01/19,-18.75378872
38,42.00694055,25/02/19,-10.76342446
38,82.88052568,25/02/19,-8.13503201
38,197.9162113,25/02/19,-9.520833719
38,38.82033982,25/02/19,-7.003215301
38,34.78779192,25/02/19,-7.848736136
39,39.642545,25/03/19,-3.333465576
39,15.89690167,25/03/19,2.02000517
39,96.67470535,25/03/19,-6.39195047
39,107.8085443,25/03/19,-8.720757721
39,8.888285016,25/03/19,-0.224268595
39,38.76312541,25/03/19,-3.479822403
39,16.28327593,25/03/19,0.411880493
39,57.5157977,25/03/19,-4.396370336
39,52.89062624,25/03/19,-8.856079677
39,23.61813938,25/03/19,-8.412392934
40,46.31038955,24/04/19,-7.172287982
40,24.8501701,24/04/19,-3.821624146
40,53.39099388,24/04/19,-5.945242032
40,46.04508527,24/04/19,-7.257784636
40,29.39243449,24/04/19,-0.543953451
40,55.84679695,24/04/19,-5.877566555
40,7.850911926,24/04/19,0.544078282
41,15.79723727,31/05/19,-4.326770109
41,55.20882983,31/05/19,-3.519665666
41,7.773761816,31/05/19,-13.66848077
41,135.9579044,31/05/19,-14.09016828
41,11.72227349,31/05/19,-1.541007996
41,45.25658693,31/05/19,-3.077893236
41,36.00162026,31/05/19,-6.889675564
41,117.5713813,31/05/19,-0.06627849
41,27.28349364,31/05/19,-3.710355971
42,44.72142067,27/06/19,-6.744188436
42,60.79496263,27/06/19,-4.548206822
42,41.5354393,27/06/19,5.425932748
42,82.86228588,27/06/19,-6.030385213
42,36.46400662,27/06/19,-3.71420894
42,167.5969384,27/06/19,0.322155021
42,29.85772995,27/06/19,-0.419070943
42,255.0472387,27/06/19,-10.43282801
42,82.06756722,27/06/19,-1.734861886
42,188.7384512,27/06/19,-9.379000063
42,67.73124943,27/06/19,-6.855814429
42,118.9438105,27/06/19,-7.928755816
43,34.41576634,24/07/19,-8.409272984
43,135.0714442,24/07/19,-10.59008767
43,34.76720782,24/07/19,-7.643925694
43,30.72177805,24/07/19,-11.42385323
43,34.89203858,24/07/19,-4.254718454
43,26.32351325,24/07/19,-0.407536433
43,23.117733,24/07/19,-13.63726475
43,17.58548903,24/07/19,-18.02225664
43,29.2409462,24/07/19,-12.73953826
43,42.72519813,24/07/19,-9.585990373
43,36.12180697,24/07/19,-11.07523078
44,48.83503307,28/08/19,-9.349995827
44,36.45941234,28/08/19,-4.549531679
44,23.51698689,28/08/19,-6.891347249
44,132.8913481,28/08/19,-8.455322266
44,32.72445193,28/08/19,-4.234936276
44,85.43530226,28/08/19,-6.273179217
44,40.86191251,28/08/19,-11.10745053
44,9.11544139,28/08/19,-3.358534071
44,23.43015147,28/08/19,-5.224131902
44,7.694788597,28/08/19,0.417709351
45,77.66551268,23/09/19,-12.12069917
45,175.3834917,23/09/19,-10.54281503
45,30.29252448,23/09/19,-19.84990225
45,33.27171976,23/09/19,-8.532685713
45,9.195806922,23/09/19,-2.397238159
45,7.294481426,23/09/19,-2.412843977
45,22.85146767,23/09/19,-2.727549598
45,42.88357275,23/09/19,-21.63019961
45,7.622103056,23/09/19,-2.17092726
45,21.89766176,23/09/19,-1.22372616
45,170.7551561,23/09/19,-12.61428235
45,25.18577586,23/09/19,0.186460223
45,82.40917243,23/09/19,-12.02476036
45,40.44198581,23/09/19,-14.18341026
45,13.97070089,23/09/19,2.210268293
45,48.79747765,23/09/19,-8.144758263
45,93.75078768,23/09/19,-8.517030919
45,29.6651579,23/09/19,-4.306941863
45,69.32361999,23/09/19,-8.873168073
45,7.87928052,23/09/19,-2.123753866
45,28.77762017,23/09/19,-4.055639333
45,101.563014,23/09/19,-15.09057385
45,21.6421908,23/09/19,-5.079613426
45,265.2750662,23/09/19,-13.11774025
45,56.56283651,23/09/19,-10.44623579
45,40.61612112,23/09/19,-0.157153618
45,58.95138012,23/09/19,-24.28608297
45,193.8573186,23/09/19,-10.65736691
45,30.90189183,23/09/19,-5.734083606
45,39.76622992,23/09/19,-9.04685688
45,192.8252122,23/09/19,-10.81137006
45,20.64376983,23/09/19,-6.291535877
45,93.19930339,23/09/19,-13.22490881
45,398.8679496,23/09/19,-19.46830027
45,28.80535753,23/09/19,-2.756065956
45,2.217746372,23/09/19,-3.02335612
45,22.01332172,23/09/19,-0.38655422
45,248.845732,23/09/19,-11.88960199
45,31.71582633,23/09/19,-6.720977783
45,31.73248566,23/09/19,-4.72899127
45,135.6561689,23/09/19,-11.55935776
45,42.87423536,23/09/19,-6.661020678
45,13.20707166,23/09/19,-6.581724803
45,13.6999042,23/09/19,3.616289775
45,56.57851876,23/09/19,-6.508086355
45,42.73964993,23/09/19,-3.153745825
45,373.2528708,23/09/19,-9.786134669
45,43.37056385,23/09/19,-7.119213286
45,19.8824723,23/09/19,-6.458763123
45,15.39699897,23/09/19,-7.467801921
45,54.61373984,23/09/19,-0.398912187
45,27.82984225,23/09/19,-8.031228202
45,33.76630027,23/09/19,-10.75725466
45,13.96972432,23/09/19,-2.063577924
45,15.69712178,23/09/19,-10.27122974
45,3.123606154,23/09/19,-3.391098022
45,46.77444136,23/09/19,-8.43587713
45,24.67542809,23/09/19,7.010595842
45,13.45497476,23/09/19,-3.437204214
45,211.7487751,23/09/19,-17.90497687
46,32.717017,17/10/19,-3.770720973
46,99.41260129,17/10/19,-1.857654456
46,12.2874035,17/10/19,-6.770819346
46,45.95265359,17/10/19,-6.762632005
46,66.90093831,17/10/19,-8.006543288
46,87.72351056,17/10/19,-1.954404831
46,28.76790318,17/10/19,-2.805637754
46,22.85843786,17/10/19,1.946414789
46,23.08845353,17/10/19,-3.314416637
47,88.98618509,28/11/19,-5.971829018
47,14.68175229,28/11/19,-3.114761353
47,113.2795917,28/11/19,-3.406913015
47,56.68553181,28/11/19,-5.687176353
47,28.91750856,28/11/19,-0.148592631
47,64.56022329,28/11/19,-8.502043973
47,11.51814618,28/11/19,-2.612165971
47,47.59827918,28/11/19,-6.129632632
47,34.68167414,28/11/19,-9.408964321
47,23.50440689,28/11/19,-1.92000812
47,101.8763165,28/11/19,-3.738913143
47,12.40971988,28/11/19,-5.252627055
47,25.55458408,28/11/19,-3.180108643
47,25.83676965,28/11/19,-8.334901663
47,26.75548403,28/11/19,-7.886140611
